loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), magADC[0], magADC[1], magADC[2], BaroAlt (cm), gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
27360, 404957361,   7,  -3,   5,   2,  -2,  -8,  -3,  -3,  -5,   0,  -7, 1334, 0.000, 941, 195, -225, -65, -223,  28, -76, 216,  94, 4703, 1317, 1339, 1335, 1345, 0, SMALL_ANGLE, IDLE, 1, 1
27376, 404973295,   7,  -3,  19,   2,  -3,  -7,   0,   0,  -5,   0,  -7, 1334, 0.000, 941, 195, -225, -65, -216,  39, -164, 250, -45, 4625, 1331, 1319, 1325, 1361, 0, SMALL_ANGLE, IDLE, 1, 1
27392, 404989218,   5,  -5,   3,   3,  -3,  -7,   3,   0,  -5,   0,  -7, 1334, 0.000, 941, 195, -225, -65, -196,  52, -65, 230, 219, 4004, 1311, 1335, 1341, 1349, 0, SMALL_ANGLE, IDLE, 1, 1
27408, 405005128,   1,  -6,  15,   3,  -4,  -6,  -4,   1,  -5,   0,  -7, 1334, 0.000, 941, 195, -225, -65, -147,  69, -140,  45,  48, 4329, 1334, 1334, 1316, 1352, 0, SMALL_ANGLE, IDLE, 1, 1
27424, 405021067,  -2,  -3,   7,   3,  -4,  -5,  -2,  -2,  -5,   0,  -7, 1334, 0.000, 941, 195, -225, -65, -108,  37, -92, 286, -30, 4163, 1328, 1342, 1322, 1344, 0, SMALL_ANGLE, IDLE, 1, 1
27440, 405037003,  -7,   1,  10,   3,  -4,  -5,  -2,   4,  -5,   0,  -7, 1334, 0.000, 938, 179, -221, -65, -47, -26, -108, 203,  25, 4348, 1346, 1334, 1324, 1332, 0, SMALL_ANGLE, IDLE, 1, 1
27456, 405052930,  -8,   2,  -6,   2,  -4,  -5,   1,   0,  -5,   0,  -7, 1334, 0.000, 938, 179, -221, -65, -30, -30, -15, 186, -43, 3968, 1326, 1352, 1338, 1320, 0, SMALL_ANGLE, IDLE, 1, 1
27472, 405068853,  -3,   0,   5,   1,  -4,  -5,   2,  -3,  -5,   0,  -7, 1334, 0.000, 938, 179, -221, -65, -90,  -1, -79, 450, 220, 3927, 1327, 1341, 1327, 1341, 0, SMALL_ANGLE, IDLE, 1, 1
27488, 405084767,   0,  -7,  15,   1,  -4,  -4,   5,  -5,  -5,   0,  -7, 1334, 0.000, 938, 179, -221, -65, -137,  79, -138, 158, 408, 4229, 1323, 1333, 1313, 1367, 0, SMALL_ANGLE, IDLE, 1, 1
27504, 405100696,   3,  -8,  10,   1,  -5,  -3,   0,   1,  -5,   0,  -7, 1334, 0.000, 938, 179, -221, -65, -174,  96, -108, 278, -84, 4123, 1325, 1335, 1319, 1357, 0, SMALL_ANGLE, IDLE, 1, 1
27520, 405116648,   4,  -6,  -1,   2,  -5,  -3,   0,   2,  -5,   0,  -7, 1334, 0.000, 938, 179, -221, -65, -185,  72, -41, 505, -245, 4156, 1315, 1341, 1335, 1345, 0, SMALL_ANGLE, IDLE, 1, 1
27536, 405132618,   1,  -6,  -2,   2,  -6,  -3,   0,  -3,  -5,   0,  -8, 1334, 0.000, 908, 167, -220, -65, -151,  69, -38, 389, -14, 2622, 1311, 1351, 1327, 1347, 0, SMALL_ANGLE, IDLE, 1, 1
27552, 405148574,  -1,   0,  16,   2,  -6,  -3,  -1,   4,  -5,   0,  -8, 1334, 0.000, 908, 167, -220, -65, -116,   2, -148, 518, -99, 3678, 1345, 1323, 1319, 1349, 0, SMALL_ANGLE, IDLE, 1, 1
27568, 405164529,  -3,   6,   5,   2,  -6,  -3,  -1,   4,  -5,   0,  -8, 1335, 0.000, 908, 167, -220, -65, -94, -77, -87, 403, -349, 4009, 1343, 1331, 1335, 1331, 0, SMALL_ANGLE, IDLE, 1, 1
27584, 405180479,   5,  11,   0,   2,  -5,  -3,   7,   0,  -3,   0,  -8, 1335, 0.000, 908, 167, -220, -62, -151, -141, -54, -34,  17, 4424, 1324, 1318, 1358, 1340, 0, SMALL_ANGLE, IDLE, 1, 1
27600, 405196409,  15,  18,  23,   3,  -4,  -2,   5,   5,  -2,   0,  -8, 1336, 0.000, 908, 167, -220, -62, -246, -231, -195, -29,  49, 4194, 1353, 1273, 1357, 1361, 0, SMALL_ANGLE, IDLE, 1, 1
27616, 405212341,  20,  23, -12,   5,  -2,  -2,   0,   2,  -1,   0,  -8, 1337, 0.000, 908, 167, -220, -60, -279, -291,  22, -134, -164, 4523, 1321, 1303, 1399, 1325, 0, SMALL_ANGLE, IDLE, 1, 1
27632, 405228261,  15,  17,  18,   6,   0,  -1,  -3,  -6,  -1,   0,  -8, 1337, 0.000, 908, 167, -220, -59, -220, -211, -163, -58, 106, 4132, 1347, 1291, 1349, 1361, 0, SMALL_ANGLE, IDLE, 1, 1
27648, 405244178,   7,   9,   3,   7,   2,  -1,  -4,  -3,  -1,   0,  -7, 1337, 0.000, 949, 165, -215, -59, -125, -122, -68, 399, 195, 4193, 1337, 1317, 1353, 1341, 0, SMALL_ANGLE, IDLE, 1, 1
27664, 405260103,  -1,   0,   3,   8,   2,  -1,  -5,  -6,  -1,   0,  -6, 1337, 0.008, 949, 165, -215, -59, -21, -13, -60,  99, 121, 4025, 1333, 1337, 1333, 1345, 0, SMALL_ANGLE, IDLE, 1, 1
27680, 405276062,  -6,  -4,  11,   7,   2,   0,  -1,   0,   0,   0,  -5, 1337, 0.008, 949, 165, -215, -55,  66,  41, -103, 261, 124, 4420, 1346, 1328, 1324, 1350, 0, SMALL_ANGLE, IDLE, 1, 1
27696, 405291998, -12,  -8,   1,   6,   1,   0,  -5,  -5,   0,   0,  -5, 1337, 0.008, 949, 165, -215, -55, 143,  88, -46,  78, 141, 4214, 1337, 1359, 1313, 1339, 0, SMALL_ANGLE, IDLE, 1, 1
27712, 405307933, -17,  -8,  13,   5,   1,   0,  -5,   0,   0,   0,  -5, 1337, 0.008, 949, 165, -215, -53, 202,  89, -113,  94, -18, 4153, 1360, 1348, 1300, 1340, 0, SMALL_ANGLE, IDLE, 1, 1
27728, 405323847, -19,  -6,   0,   3,   0,   0,  -1,   2,   0,   0,  -5, 1337, 0.000, 949, 165, -215, -53, 221,  65, -35,  14, 193, 4123, 1350, 1358, 1316, 1324, 0, SMALL_ANGLE, IDLE, 1, 1
27744, 405339792, -14,  -7,   0,   2,  -1,   0,   2,  -2,   0,   0,  -5, 1337, 0.000, 957, 170, -208, -51, 170,  83, -37,  92, 223, 4232, 1337, 1357, 1317, 1337, 0, SMALL_ANGLE, IDLE, 1, 1
27760, 405355716,  -3,   0,  19,   1,  -1,   1,   7,   7,   0,   0,  -5, 1337, 0.000, 957, 170, -208, -50,  36,   3, -150, 147, 371, 4132, 1358, 1306, 1328, 1356, 0, SMALL_ANGLE, IDLE, 1, 1
27776, 405371628,  11,   5,   2,   1,  -1,   1,   9,   4,   0,   0,  -5, 1337, 0.000, 957, 170, -208, -50, -139, -75, -50,   7, -114, 4173, 1327, 1305, 1363, 1353, 0, SMALL_ANGLE, IDLE, 1, 1
27792, 405387568,  20,  10,  16,   3,   0,   1,   2,   0,   0,   0,  -5, 1337, 0.000, 957, 170, -208, -50, -253, -125, -133, 293, 423, 4331, 1339, 1285, 1355, 1369, 0, SMALL_ANGLE, IDLE, 1, 1
27808, 405403512,  24,  15,  -9,   5,   1,   2,   2,   2,   0,   0,  -5, 1337, 0.000, 957, 170, -208, -50, -305, -190,  21,  -4, -310, 4074, 1317, 1295, 1393, 1343, 0, SMALL_ANGLE, IDLE, 1, 1
27824, 405419468,  21,  15,  15,   7,   3,   2,  -5,  -1,   0,   0,  -5, 1337, 0.000, 957, 170, -208, -50, -271, -189, -128, -60, -256, 4190, 1348, 1280, 1360, 1360, 0, SMALL_ANGLE, IDLE, 1, 1
27840, 405435402,  14,  12,  21,   9,   4,   2,  -2,  -1,   0,   0,  -5, 1337, 0.000, 947, 155, -215, -50, -176, -148, -161,  26, -38, 3141, 1354, 1278, 1350, 1366, 0, SMALL_ANGLE, IDLE, 1, 1
27856, 405451348,   3,   3,  14,  10,   5,   3,  -6,  -8,   0,   0,  -5, 1337, 0.000, 947, 155, -215, -50, -50, -51, -121, 180, -196, 3627, 1347, 1313, 1327, 1361, 0, SMALL_ANGLE, IDLE, 1, 1
27872, 405467299,  -8,  -3,   1,  10,   5,   3,  -6,  -2,   0,   0,  -5, 1337, 0.000, 947, 155, -215, -50,  89,  35, -45, 303,  -6, 3816, 1345, 1337, 1329, 1337, 0, SMALL_ANGLE, IDLE, 1, 1
27888, 405483199, -13, -12,   3,   9,   4,   3,  -8,  -6,   1,   0,  -5, 1337, 0.000, 947, 155, -215, -50, 180, 136, -52, 275,   0, 4037, 1341, 1357, 1305, 1345, 0, SMALL_ANGLE, IDLE, 1, 1
27904, 405499154, -16, -14,   7,   7,   3,   3,  -2,   1,   1,   0,  -5, 1337, 0.000, 947, 155, -215, -50, 215, 165, -76, 339,  17, 4253, 1348, 1348, 1306, 1346, 0, SMALL_ANGLE, IDLE, 1, 1
27920, 405515098, -12, -14,  -4,   6,   1,   3,   1,   0,   1,   0,  -5, 1337, 0.000, 947, 155, -215, -50, 165, 170, -15, -37,   1, 4506, 1328, 1356, 1320, 1344, 0, SMALL_ANGLE, IDLE, 1, 1
27936, 405531009,  -5, -12,  -1,   5,   0,   3,   7,   1,   1,   0,  -5, 1337, 0.000, 947, 155, -215, -50,  78, 145, -29,  -8, 184, 4057, 1321, 1339, 1331, 1357, 0, SMALL_ANGLE, IDLE, 1, 1
27952, 405546943,   4,  -7,   7,   5,  -1,   3,   3,   4,   1,   0,  -5, 1337, 0.026, 955, 173, -208, -50, -28,  81, -78, 350, 130, 4008, 1331, 1319, 1335, 1363, 0, SMALL_ANGLE, IDLE, 1, 1
27968, 405562855,  11,  -2,   1,   6,  -1,   3,   2,   0,   1,   0,  -5, 1337, 0.026, 955, 173, -208, -50, -114,  24, -40, -333, 163, 4614, 1319, 1317, 1349, 1363, 0, SMALL_ANGLE, IDLE, 1, 1
27984, 405578776,  10,   7,  -6,   7,  -1,   3,   0,   6,   0,   0,  -5, 1337, 0.026, 955, 173, -208, -50, -130, -89,   7, -121,  25, 4465, 1329, 1311, 1369, 1339, 0, SMALL_ANGLE, IDLE, 1, 1
28000, 405594705,  10,  14, -14,   8,   0,   2,  -1,   2,   0,   0,  -5, 1337, 0.000, 955, 173, -208, -53, -128, -172,  52, -260, -299, 4685, 1324, 1316, 1382, 1326, 0, SMALL_ANGLE, IDLE, 1, 1
28016, 405610619,   2,  15,   5,   9,   1,   2,  -8,  -2,   0,   0,  -5, 1337, 0.000, 955, 173, -208, -55, -29, -187, -69, -26, -228, 4719, 1355, 1313, 1347, 1333, 0, SMALL_ANGLE, IDLE, 1, 1
28032, 405626550,  -2,  15,   7,   9,   3,   2,  -6,  -4,   1,   0,  -5, 1337, 0.000, 955, 173, -208, -55,  44, -186, -77, 113, -168, 4497, 1359, 1313, 1343, 1333, 0, SMALL_ANGLE, IDLE, 1, 1
28048, 405642502,  -9,   9,  -6,   8,   4,   2,  -7,  -3,   1,   0,  -5, 1337, 0.000, 972, 148, -212, -56, 125, -121,   4, 168, -252, 4189, 1351, 1339, 1343, 1315, 0, SMALL_ANGLE, IDLE, 1, 1
28064, 405658444, -14,   4,   8,   7,   4,   2,   2,  -2,   1,   0,  -5, 1337, 0.000, 972, 148, -212, -57, 187, -57, -86, 365, 314, 3973, 1358, 1326, 1328, 1336, 0, SMALL_ANGLE, IDLE, 1, 1
28080, 405674371, -12,  -2, -14,   6,   4,   1,  -3,  -4,   1,   0,  -5, 1337, 0.008, 972, 148, -212, -57, 161,  23,  54, 132,  58, 4436, 1331, 1361, 1339, 1317, 0, SMALL_ANGLE, IDLE, 1, 1
28096, 405690331,  -5,  -6,  -6,   5,   4,   1,   5,  -1,   1,   0,  -5, 1337, 0.008, 972, 148, -212, -57,  83,  68,   7,  51, 237, 4225, 1324, 1340, 1344, 1340, 0, SMALL_ANGLE, IDLE, 1, 1
28112, 405706287,   4,  -8,  -8,   5,   3,   1,   6,  -1,   1,   0,  -4, 1337, 0.000, 972, 148, -212, -57, -36,  94,  23, 115, 178, 3842, 1309, 1335, 1353, 1351, 0, SMALL_ANGLE, IDLE, 1, 1
28128, 405722208,   9,  -7,   1,   5,   3,   1,   1,   1,   1,   0,  -4, 1337, 0.000, 972, 148, -212, -57, -89,  85, -39,  12, 122, 4270, 1321, 1323, 1347, 1357, 0, SMALL_ANGLE, IDLE, 1, 1
28144, 405738164,  11,  -5,   5,   6,   2,   0,   1,   0,   1,   0,  -4, 1337, 0.000, 952, 145, -212, -54, -113,  52, -56,  90, 204, 2944, 1321, 1317, 1347, 1363, 0, SMALL_ANGLE, IDLE, 1, 1
28160, 405754091,  10,  -1, -13,   7,   2,   0,  -3,   3,   1,   0,  -4, 1337, 0.000, 952, 145, -212, -54, -109,  10,  53,  56,  41, 2909, 1314, 1332, 1368, 1334, 0, SMALL_ANGLE, IDLE, 1, 1
28176, 405770022,   5,  -1,   5,   8,   2,   0,  -1,   0,   1,   0,  -4, 1337, 0.000, 952, 145, -212, -52, -51,  10, -62, 300,  36, 3512, 1331, 1319, 1345, 1353, 0, SMALL_ANGLE, IDLE, 1, 1
28192, 405785948,   1,   0,  -5,   9,   2,  -1,  -3,   2,   1,   0,  -4, 1337, 0.000, 952, 145, -212, -51,   1,   0,   4, 260, -225, 4039, 1328, 1332, 1354, 1334, 0, SMALL_ANGLE, IDLE, 1, 1
28208, 405801870,  -5,  -1,   7,   8,   2,  -1,  -3,  -3,   1,   0,  -4, 1337, 0.017, 952, 145, -212, -51,  77,  12, -71, 169, -168, 4381, 1341, 1333, 1329, 1345, 0, SMALL_ANGLE, IDLE, 1, 1
28224, 405817808,  -9,  -1,   4,   8,   2,  -1,  -4,   1,   1,   0,  -4, 1337, 0.017, 952, 145, -212, -50, 126,  11, -54, 405, 171, 4185, 1347, 1337, 1331, 1333, 0, SMALL_ANGLE, IDLE, 1, 1
28240, 405833721,  -7,   1,  -8,   7,   2,  -1,   4,   2,   1,   0,  -4, 1337, 0.053, 952, 145, -212, -50, 101, -16,  20, 725, 188, 4098, 1329, 1337, 1355, 1327, 0, SMALL_ANGLE, IDLE, 1, 1
28256, 405849668,  -5,   0, -12,   6,   2,  -2,   0,  -1,   1,   0,  -4, 1337, 0.053, 960, 134, -214, -50,  82,  -9,  48, 247, 334, 4268, 1323, 1349, 1353, 1323, 0, SMALL_ANGLE, IDLE, 1, 1
28272, 405865580,   0,   2,   1,   6,   2,  -2,   5,   1,   1,   0,  -4, 1337, 0.053, 960, 134, -214, -50,  18, -37, -36, 434, 553, 4068, 1330, 1322, 1354, 1342, 0, SMALL_ANGLE, IDLE, 1, 1
28288, 405881514,   1,   5, -10,   6,   2,  -2,   2,   2,   1,   0,  -4, 1337, 0.000, 960, 134, -214, -50,   1, -69,  33,  35,  35, 4352, 1325, 1331, 1367, 1325, 0, SMALL_ANGLE, IDLE, 1, 1
28304, 405897440,   5,   5,   2,   7,   3,  -2,   0,  -1,   1,   0,  -4, 1337, 0.000, 960, 134, -214, -50, -40, -70, -42, 523, 370, 3711, 1332, 1318, 1356, 1342, 0, SMALL_ANGLE, IDLE, 1, 1
28320, 405913395,   5,   6,  -4,   7,   3,  -2,   0,   2,   1,   0,  -5, 1337, 0.000, 960, 134, -214, -50, -49, -83, -10, 270,  86, 3986, 1330, 1320, 1366, 1332, 0, SMALL_ANGLE, IDLE, 1, 1
28336, 405929334,   2,   4,   1,   7,   4,  -3,  -3,  -3,   1,   0,  -5, 1336, 0.000, 960, 134, -214, -50, -11, -60, -46, 267, -287, 4445, 1333, 1327, 1349, 1335, 0, SMALL_ANGLE, IDLE, 1, 1
28352, 405945307,  -2,   0,  -1,   7,   4,  -2,   0,  -4,   0,   0,  -4, 1336, 0.000, 974, 151, -218, -50,  18,  -5, -21, 169, 265, 4059, 1328, 1334, 1344, 1338, 0, SMALL_ANGLE, IDLE, 1, 1
28368, 405961248,  -4,   0,   7,   7,   4,  -2,   1,   4,   0,   0,  -4, 1336, 0.000, 974, 151, -218, -50,  41,   3, -70,  53, 164, 4314, 1345, 1319, 1343, 1337, 0, SMALL_ANGLE, IDLE, 1, 1
28384, 405977197,  -4,  -4, -14,   7,   4,  -2,  -4,  -5,   0,   1,  -3, 1335, 0.008, 974, 151, -218, -50,  41,  65,  63, -233, 111, 4086, 1315, 1357, 1345, 1323, 0, SMALL_ANGLE, IDLE, 1, 1
28400, 405993109,  -4,  -2,  -3,   6,   3,  -3,   4,   2,  -1,   1,  -3, 1335, 0.008, 974, 151, -218, -50,  15,  42,  -5,  43, 306, 4503, 1326, 1332, 1350, 1332, 0, SMALL_ANGLE, IDLE, 1, 1
28416, 406009035,  -1,   1,  -6,   6,   3,  -3,   5,   1,  -2,   1,  -4, 1336, 0.008, 974, 151, -218, -50, -46,  11,  12, -165, -71, 4575, 1322, 1330, 1360, 1332, 0, SMALL_ANGLE, IDLE, 1, 1
28432, 406024975,   3,   3,  -4,   6,   4,  -3,   0,   0,  -2,   1,  -4, 1336, 0.000, 974, 151, -218, -50, -103, -20,  -5, 113, 167, 4063, 1327, 1327, 1359, 1331, 0, SMALL_ANGLE, IDLE, 1, 1
28448, 406040899,   7,   7,   0,   7,   4,  -3,   6,   2,  -2,   2,  -5, 1336, 0.000, 962, 169, -219, -50, -141, -49, -35,  91, -23, 4162, 1326, 1306, 1372, 1340, 0, SMALL_ANGLE, IDLE, 1, 1
28464, 406056810,   7,   8,  -1,   7,   5,  -3,  -2,   1,  -2,   2,  -6, 1336, 0.000, 962, 169, -219, -50, -142, -59, -34, -48, -26, 4275, 1334, 1314, 1366, 1330, 0, SMALL_ANGLE, IDLE, 1, 1
28480, 406072761,   3,   6,  -6,   8,   6,  -3,  -3,  -1,  -2,   2,  -5, 1336, 0.000, 962, 169, -219, -50, -102, -38,  -2, 160, 263, 2633, 1330, 1326, 1364, 1324, 0, SMALL_ANGLE, IDLE, 1, 1
28496, 406088682,  -1,   5, -15,   8,   6,  -4,  -3,   0,  -2,   2,  -5, 1335, 0.000, 962, 169, -219, -50, -50, -24,  56, 294, -144, 3915, 1323, 1339, 1369, 1309, 0, SMALL_ANGLE, IDLE, 1, 1
28512, 406104601,  -6,   2,   5,   8,   7,  -4,  -5,  -4,  -2,   2,  -5, 1335, 0.008, 962, 169, -219, -50,  16,  16, -70,  80, 133, 4429, 1344, 1332, 1336, 1328, 0, SMALL_ANGLE, IDLE, 1, 1
28528, 406120561,  -7,  -3,  -8,   7,   7,  -4,  -2,  -2,  -2,   2,  -5, 1336, 0.008, 962, 169, -219, -50,  34,  76,  13, 433,  81, 4231, 1328, 1348, 1348, 1320, 0, SMALL_ANGLE, IDLE, 1, 1
28544, 406136501, -10, -10,   2,   6,   6,  -4,  -4,  -4,  -3,   2,  -5, 1335, 0.000, 962, 169, -219, -50,  44, 161, -50, 188, 177, 4144, 1333, 1353, 1321, 1333, 0, SMALL_ANGLE, IDLE, 1, 1
28560, 406152428,  -3, -13,   6,   6,   5,  -4,   3,   0,  -2,   2,  -5, 1335, 0.000, 976, 160, -213, -53, -23, 199, -72, -69, 140, 4193, 1323, 1335, 1331, 1351, 0, SMALL_ANGLE, IDLE, 1, 1
28576, 406168357,   0, -10,  -8,   5,   4,  -4,   1,   4,  -2,   2,  -5, 1335, 0.000, 976, 160, -213, -53, -63, 164,  13, 351,  36, 4199, 1315, 1343, 1351, 1331, 0, SMALL_ANGLE, IDLE, 1, 1
28592, 406184284,   4,  -7,   5,   6,   3,  -5,   0,   0,  -2,   1,  -5, 1335, 0.008, 976, 160, -213, -55, -106, 109, -65, -49, 188, 4407, 1321, 1329, 1341, 1349, 0, SMALL_ANGLE, IDLE, 1, 1
28608, 406200213,   7,  -2,  -2,   6,   2,  -5,   0,   4,  -2,   1,  -5, 1335, 0.008, 976, 160, -213, -56, -151,  43, -27, -73,  81, 4500, 1319, 1325, 1359, 1337, 0, SMALL_ANGLE, IDLE, 1, 1
28624, 406216161,   8,   1,   2,   7,   2,  -5,  -3,   0,  -2,   1,  -5, 1335, 0.008, 976, 160, -213, -56, -162,   2, -49,  53, -356, 4261, 1323, 1323, 1353, 1341, 0, SMALL_ANGLE, IDLE, 1, 1
28640, 406232098,   4,   1,   6,   8,   3,  -5,  -3,  -3,  -2,   1,  -5, 1335, 0.000, 976, 160, -213, -57, -111,  -1, -73, 198, -133, 3903, 1328, 1324, 1344, 1344, 0, SMALL_ANGLE, IDLE, 1, 1
28656, 406248057,   0,   1,  -2,   8,   3,  -5,   0,   0,  -2,   1,  -5, 1335, 0.000, 962, 131, -212, -57, -61,   8, -20, 202, -25, 4267, 1324, 1330, 1354, 1332, 0, SMALL_ANGLE, IDLE, 1, 1
28672, 406264006,  -5,   0, -19,   8,   3,  -6,  -3,   0,  -2,   0,  -5, 1336, 0.000, 962, 131, -212, -57,  -1,  -3,  80, 626, -39, 4418, 1314, 1358, 1364, 1308, 0, SMALL_ANGLE, IDLE, 1, 1
28688, 406279953,  -5,   0,   3,   8,   3,  -6,  -2,  -5,  -2,   0,  -5, 1336, 0.000, 962, 131, -212, -57,  -1,   0, -52,  71, 237, 3993, 1330, 1340, 1338, 1336, 0, SMALL_ANGLE, IDLE, 1, 1
28704, 406295910,  -7,   0,  -2,   7,   3,  -6,  -1,  -1,  -2,   1,  -5, 1336, 0.000, 962, 131, -212, -57,  28,  15, -23, 533,  51, 3987, 1331, 1343, 1345, 1325, 0, SMALL_ANGLE, IDLE, 1, 1
28720, 406311862, -11,  -4,  -1,   6,   3,  -6,  -4,  -5,  -2,   1,  -5, 1336, 0.000, 962, 131, -212, -57,  78,  74, -29, 540, -365, 4638, 1332, 1358, 1328, 1326, 0, SMALL_ANGLE, IDLE, 1, 1
28736, 406327810, -14,  -9, -11,   5,   2,  -6,   1,  -3,  -2,   1,  -5, 1335, 0.000, 962, 131, -212, -61, 114, 132,  35, 253, 265, 4920, 1316, 1370, 1334, 1320, 0, SMALL_ANGLE, IDLE, 1, 1
28752, 406343752, -15,  -9,  -5,   4,   1,  -7,   0,   0,  -2,   1,  -5, 1335, 0.017, 968, 152, -208, -61, 124, 134,  -7, 280,  60, 4257, 1326, 1366, 1328, 1320, 0, SMALL_ANGLE, IDLE, 1, 1
28768, 406359677, -11,  -6, -17,   2,   0,  -8,   2,  -2,  -2,   1,  -5, 1335, 0.017, 968, 152, -208, -63,  82,  91,  71, 111, -87, 4065, 1309, 1375, 1345, 1311, 0, SMALL_ANGLE, IDLE, 1, 1
28784, 406375610,  -7,  -2,   1,   1,   0,  -8,   0,   0,  -3,   1,  -5, 1335, 0.017, 968, 152, -208, -63,  10,  48, -46, -42, -209, 4393, 1332, 1350, 1334, 1324, 0, SMALL_ANGLE, IDLE, 1, 1
28800, 406391546,   0,   2,  -7,   1,   0,  -8,   5,   3,  -3,   1,  -5, 1335, 0.000, 968, 152, -208, -64, -78,  -7,   8, 209, 280, 4328, 1319, 1339, 1361, 1321, 0, SMALL_ANGLE, IDLE, 1, 1
28816, 406407495,   2,   8,   3,   1,   1,  -8,   3,   2,  -4,   2,  -5, 1335, 0.000, 968, 152, -208, -65, -132, -63, -54, 336, -133, 4206, 1335, 1323, 1357, 1325, 0, SMALL_ANGLE, IDLE, 1, 1
28832, 406423443,   2,   9,   7,   1,   1,  -8,   1,  -1,  -6,   2,  -5, 1335, 0.000, 968, 152, -208, -65, -178, -66, -78,  78, -50, 4138, 1339, 1323, 1349, 1329, 0, SMALL_ANGLE, IDLE, 1, 1
28848, 406439368,   0,   9,   6,   2,   2,  -7,  -3,  -3,  -8,   3,  -5, 1335, 0.000, 955, 151, -217, -65, -208, -42, -73,  87, -53, 4207, 1343, 1329, 1343, 1325, 0, SMALL_ANGLE, IDLE, 1, 1
28864, 406455312,   5,   7,   0,   2,   3,  -7,   3,  -1,  -8,   3,  -5, 1335, 0.000, 955, 151, -217, -65, -263, -26, -35,  38,  88, 4005, 1327, 1323, 1361, 1329, 0, SMALL_ANGLE, IDLE, 1, 1
28880, 406471247,   9,   2,   9,   3,   4,  -7,   1,  -4,  -8,   3,  -4, 1335, 0.000, 955, 151, -217, -65, -317,  42, -83,  12, 160, 4311, 1326, 1318, 1348, 1348, 0, SMALL_ANGLE, IDLE, 1, 1
28896, 406487176,   9,  -3,   4,   4,   4,  -7,  -4,  -4,  -8,   3,  -4, 1335, 0.000, 955, 151, -217, -65, -308, 100, -55,  99, 119, 4426, 1320, 1332, 1344, 1344, 0, SMALL_ANGLE, IDLE, 1, 1
28912, 406503108,  12,  -6,  25,   5,   3,  -6,   3,   1,  -7,   3,  -4, 1335, 0.000, 955, 151, -217, -65, -320, 147, -179, 140, 188, 2030, 1332, 1298, 1334, 1376, 0, SMALL_ANGLE, IDLE, 1, 1
28928, 406519041,   6,  -5,   3,   5,   2,  -6,  -5,   2,  -7,   3,  -5, 1335, 0.000, 955, 151, -217, -65, -258, 132, -52, 114,  23, 3730, 1325, 1333, 1343, 1339, 0, SMALL_ANGLE, IDLE, 1, 1
28944, 406534987,  -1,  -7,  13,   6,   2,  -6,  -6,  -2,  -7,   3,  -5, 1335, 0.000, 955, 151, -217, -65, -168, 150, -112, -104, 160, 4045, 1336, 1336, 1320, 1348, 0, SMALL_ANGLE, IDLE, 1, 1
28960, 406550903,  -7,  -3,  13,   5,   1,  -5,  -2,   4,  -7,   3,  -5, 1336, 0.000, 936, 102, -203, -65, -91, 110, -113, 276,  50, 4009, 1350, 1330, 1326, 1338, 0, SMALL_ANGLE, IDLE, 1, 1
28976, 406566857, -10,   0,  10,   4,   1,  -5,  -1,   0,  -7,   3,  -5, 1336, 0.000, 936, 102, -203, -69, -63,  75, -99, 155, -52, 4055, 1349, 1337, 1325, 1333, 0, SMALL_ANGLE, IDLE, 1, 1
28992, 406582790, -12,   4,   7,   3,   1,  -4,   0,   4,  -7,   3,  -5, 1336, 0.000, 936, 102, -203, -71, -37,  13, -82, 123, 317, 4107, 1357, 1333, 1333, 1321, 0, SMALL_ANGLE, IDLE, 1, 1
29008, 406598714,  -8,   9,  -9,   2,   2,  -4,   4,   2,  -6,   3,  -5, 1336, 0.000, 936, 102, -203, -71, -56, -40,  20, -12, -347, 4325, 1338, 1338, 1360, 1308, 0, SMALL_ANGLE, IDLE, 1, 1
29024, 406614653,  -3,  13,   3,   2,   3,  -4,   3,   1,  -6,   3,  -5, 1336, 0.000, 936, 102, -203, -73, -118, -96, -59, -69, 150, 4269, 1350, 1318, 1356, 1320, 0, SMALL_ANGLE, IDLE, 1, 1
29040, 406630582,   1,  11,   5,   2,   4,  -3,   4,  -2,  -7,   3,  -5, 1336, 0.000, 936, 102, -203, -73, -188, -66, -66, -51,  47, 4166, 1344, 1314, 1354, 1332, 0, SMALL_ANGLE, IDLE, 1, 1
29056, 406646526,   6,   6,  13,   2,   5,  -3,   0,  -5,  -7,   3,  -5, 1336, 0.000, 968, 137, -202, -74, -254, -10, -113, -26, -318, 4010, 1344, 1312, 1340, 1348, 0, SMALL_ANGLE, IDLE, 1, 1
29072, 406662477,   7,  -2,  18,   3,   5,  -2,  -2,  -5,  -7,   3,  -5, 1337, 0.000, 968, 137, -202, -74, -271,  91, -144,  -4, -70, 4259, 1343, 1315, 1327, 1363, 0, SMALL_ANGLE, IDLE, 1, 1
